Freq.,IV,fase
2.24905460583596e+003,-2.49105633939170e+001,9.45887298759018e+001
2.26986485188400e+003,-2.50301687977032e+001,9.46524933507509e+001
2.29086765276795e+003,-2.51506908102805e+001,9.47176457709826e+001
2.31206479017578e+003,-2.52721548707038e+001,9.47842348315161e+001
2.33345806228119e+003,-2.53945873207276e+001,9.48523104855420e+001
2.35504928389620e+003,-2.55180154462781e+001,9.49219250793150e+001
2.37684028662506e+003,-2.56424675213093e+001,9.49931334966705e+001
2.39883291901968e+003,-2.57679728542100e+001,9.50659933140921e+001
2.42102904673637e+003,-2.58945618369378e+001,9.51405649672339e+001
2.44343055269417e+003,-2.60222659970734e+001,9.52169119298971e+001
2.46603933723454e+003,-2.61511180530032e+001,9.52951009065534e+001
2.48885731828259e+003,-2.62811519724551e+001,9.53752020396257e+001
2.51188643150978e+003,-2.64124030346329e+001,9.54572891328543e+001
2.53512863049811e+003,-2.65449078962121e+001,9.55414398922216e+001
2.55858588690585e+003,-2.66787046614863e+001,9.56277361860573e+001
2.58226019063480e+003,-2.68138329569758e+001,9.57162643261239e+001
2.60615354999910e+003,-2.69503340108370e+001,9.58071153716747e+001
2.63026799189559e+003,-2.70882507374427e+001,9.59003854586938e+001
2.65460556197575e+003,-2.72276278275353e+001,9.59961761567770e+001
2.67916832481925e+003,-2.73685118443898e+001,9.60945948563830e+001
2.70395836410906e+003,-2.75109513264653e+001,9.61957551895015e+001
2.72897778280826e+003,-2.76549968970669e+001,9.62997774871329e+001
2.75422870333839e+003,-2.78007013815859e+001,9.64067892773742e+001
2.77971326775951e+003,-2.79481199329428e+001,9.65169258283571e+001
2.80543363795194e+003,-2.80973101659141e+001,9.66303307407942e+001
2.83139199579961e+003,-2.82483323010888e+001,9.67471565954749e+001
2.85759054337518e+003,-2.84012493192734e+001,9.68675656617117e+001
2.88403150312684e+003,-2.85561271272424e+001,9.69917306734971e+001
2.91071711806684e+003,-2.87130347358187e+001,9.71198356809945e+001
2.93764965196177e+003,-2.88720444513672e+001,9.72520769859764e+001
2.96483138952458e+003,-2.90332320818903e+001,9.73886641709610e+001
2.99226463660843e+003,-2.91966771590341e+001,9.75298212331031e+001
3.01995172040226e+003,-2.93624631774463e+001,9.76757878354002e+001
3.04789498962823e+003,-2.95306778530719e+001,9.78268206895138e+001
3.07609681474096e+003,-2.97014134021356e+001,9.79831950865131e+001
3.10455958812861e+003,-2.98747668427379e+001,9.81452065941809e+001
3.13328572431584e+003,-3.00508403211911e+001,9.83131729422299e+001
3.16227766016864e+003,-3.02297414654386e+001,9.84874361199304e+001
3.19153785510102e+003,-3.04115837681434e+001,9.86683647143354e+001
3.22106879128370e+003,-3.05964870022966e+001,9.88563565215986e+001
3.25087297385461e+003,-3.07845776724889e+001,9.90518414689391e+001
3.28095293113146e+003,-3.09759895053042e+001,9.92552848907565e+001
3.31131121482618e+003,-3.11708639826440e+001,9.94671912094166e+001
3.34195040026142e+003,-3.13693509221636e+001,9.96881080795258e+001
3.37287308658897e+003,-3.15716091094022e+001,9.99186310643534e+001
3.40408189701029e+003,-3.17778069866141e+001,1.00159408924762e+002
3.43557947899903e+003,-3.19881234037488e+001,1.00411149614962e+002
3.46736850452560e+003,-3.22027484374772e+001,1.00674627096093e+002
3.49945167028386e+003,-3.24218842846005e+001,1.00950689098662e+002
3.53183169791986e+003,-3.26457462365851e+001,1.01240265988966e+002
3.56451133426274e+003,-3.28745637423029e+001,1.01544380923681e+002
3.59749335155772e+003,-3.31085815662685e+001,1.01864161512034e+002
3.63078054770132e+003,-3.33480610496787e+001,1.02200853247699e+002
3.66437574647864e+003,-3.35932814812534e+001,1.02555835024653e+002
3.69828179780297e+003,-3.38445415841054e+001,1.02930637114838e+002
3.73250157795752e+003,-3.41021611233792e+001,1.03326962063492e+002
3.76703798983940e+003,-3.43664826368885e+001,1.03746709053838e+002
3.80189396320593e+003,-3.46378732869587e+001,1.04192002410964e+002
3.83707245492311e+003,-3.49167268254875e+001,1.04665225060696e+002
3.87257644921650e+003,-3.52034656549050e+001,1.05169057939981e+002
3.90840895792435e+003,-3.54985429538667e+001,1.05706526579466e+002
3.94457302075312e+003,-3.58024448161736e+001,1.06281056357280e+002
3.98107170553531e+003,-3.61156923217196e+001,1.06896538268568e+002
4.01790810848974e+003,-3.64388434151051e+001,1.07557407483991e+002
4.05508535448418e+003,-3.67724944049352e+001,1.08268737500332e+002
4.09260659730045e+003,-3.71172808060785e+001,1.09036353338016e+002
4.13047501990196e+003,-3.74738771156331e+001,1.09866968033784e+002
4.16869383470371e+003,-3.78429949226356e+001,1.10768347627660e+002
4.20726628384480e+003,-3.82253784747987e+001,1.11749510953322e+002
4.24619563946349e+003,-3.86217964237906e+001,1.12820971779352e+002
4.28548520397476e+003,-3.90330278874441e+001,1.13995032117955e+002
4.32513831035046e+003,-3.94598401223894e+001,1.15286136588676e+002
4.36515832240203e+003,-3.99029538814687e+001,1.16711298120774e+002
4.40554863506591e+003,-4.03629907852340e+001,1.18290604067204e+002
4.44631267469147e+003,-4.08403945747806e+001,1.20047807237649e+002
4.48745389933170e+003,-4.13353147258305e+001,1.22010995267050e+002
4.52897579903659e+003,-4.18474364462492e+001,1.24213308560702e+002
4.57088189614914e+003,-4.23757356841917e+001,1.26693632460785e+002
4.61317574560419e+003,-4.29181323528259e+001,1.29497108559973e+002
4.65586093522999e+003,-4.34710122587079e+001,1.32675172589456e+002
4.69894108605256e+003,-4.40285946534069e+001,1.36284609594299e+002
4.74241985260285e+003,-4.45821508800369e+001,1.40384815129065e+002
4.78630092322679e+003,-4.51191519038670e+001,1.45032123834517e+002
4.83058802039814e+003,-4.56225642960476e+001,1.50269938910585e+002
4.87528490103428e+003,-4.60707293847273e+001,1.56113979436500e+002
4.92039535681493e+003,-4.64384675303779e+001,1.62534008715306e+002
4.96592321450379e+003,-4.67000073761574e+001,1.69437242059283e+002
5.01187233627316e+003,-4.68337104144730e+001,1.76662636457802e+002
5.05824662003158e+003,-4.68273222186599e+001,-1.76004984393585e+002
5.10504999975450e+003,-4.66814477412916e+001,-1.68800368001546e+002
5.15228644581801e+003,-4.64093714075817e+001,-1.61934983102219e+002
5.19995996533561e+003,-4.60333251528053e+001,-1.55563975971553e+002
5.24807460249818e+003,-4.55791985741564e+001,-1.49774035731671e+002
5.29663443891704e+003,-4.50719446675309e+001,-1.44590506074495e+002
5.34564359397018e+003,-4.45328280875706e+001,-1.39994459423172e+002
5.39510622515175e+003,-4.39784594578436e+001,-1.35940797565855e+002
5.44502652842469e+003,-4.34209926452848e+001,-1.32372577263482e+002
5.49540873857672e+003,-4.28688563403240e+001,-1.29230458450511e+002
5.54625712957959e+003,-4.23276064294945e+001,-1.26458058943670e+002
5.59757601495159e+003,-4.18006956435275e+001,-1.24004489771190e+002
5.64936974812352e+003,-4.12900916875661e+001,-1.21825183423708e+002
5.70164272280797e+003,-4.07967423579264e+001,-1.19881796406922e+002
5.75439937337207e+003,-4.03209119577968e+001,-1.18141672235628e+002
5.80764417521363e+003,-3.98624185218312e+001,-1.16577142136903e+002
5.86138164514080e+003,-3.94207982068651e+001,-1.15164809297856e+002
5.91561634175526e+003,-3.89954177129662e+001,-1.13884885786512e+002
5.97035286583890e+003,-3.85855502679379e+001,-1.12720609116250e+002
6.02559586074411e+003,-3.81904263480253e+001,-1.11657743650141e+002
6.08135001278772e+003,-3.78092670112983e+001,-1.10684161720716e+002
6.13762005164848e+003,-3.74413053312086e+001,-1.09789495179879e+002
6.19441075076836e+003,-3.70857997273529e+001,-1.08964847083492e+002
6.25172692775741e+003,-3.67420418105792e+001,-1.08202553701319e+002
6.30957344480249e+003,-3.64093605422937e+001,-1.07495988146472e+002
6.36795520907972e+003,-3.60871239438864e+001,-1.06839398191677e+002
6.42687717317077e+003,-3.57747392036676e+001,-1.06227772069096e+002
6.48634433548296e+003,-3.54716517610829e+001,-1.05656727146752e+002
6.54636174067333e+003,-3.51773437635296e+001,-1.05122417310923e+002
6.60693448007655e+003,-3.48913321638948e+001,-1.04621455663844e+002
6.66806769213681e+003,-3.46131666391638e+001,-1.04150849785886e+002
6.72976656284378e+003,-3.43424274498902e+001,-1.03707947331424e+002
6.79203632617245e+003,-3.40787233185747e+001,-1.03290390148052e+002
6.85488226452723e+003,-3.38216893762999e+001,-1.02896075447717e+002
6.91830970918998e+003,-3.35709852073087e+001,-1.02523122831282e+002
6.98232404077234e+003,-3.33262930078470e+001,-1.02169846187893e+002
7.04693068967210e+003,-3.30873158665868e+001,-1.01834729667776e+002
7.11213513653393e+003,-3.28537761679868e+001,-1.01516407070319e+002
7.17794291271426e+003,-3.26254141160796e+001,-1.01213644105186e+002
7.24435960075055e+003,-3.24019863737761e+001,-1.00925323078304e+002
7.31139083483483e+003,-3.21832648113659e+001,-1.00650429631138e+002
7.37904230129167e+003,-3.19690353571681e+001,-1.00388041224135e+002
7.44731973906056e+003,-3.17590969430208e+001,-1.00137317106387e+002
7.51622894018273e+003,-3.15532605373274e+001,-9.98974895555668e+001
7.58577575029252e+003,-3.13513482586077e+001,-9.96678562067758e+001
7.65596606911326e+003,-3.11531925628438e+001,-9.94477733175547e+001
7.72680585095772e+003,-3.09586354983245e+001,-9.92366498399682e+001
7.79830110523329e+003,-3.07675280221296e+001,-9.90339421903945e+001
7.87045789695170e+003,-3.05797293728469e+001,-9.88391496240613e+001
7.94328234724354e+003,-3.03951064945552e+001,-9.86518101351062e+001
8.01678063387752e+003,-3.02135335075254e+001,-9.84714968144577e+001
8.09095899178456e+003,-3.00348912214961e+001,-9.82978146075261e+001
8.16582371358667e+003,-2.98590666877460e+001,-9.81303974218602e+001
8.24138115013078e+003,-2.96859527865343e+001,-9.79689055418463e+001
8.31763771102747e+003,-2.95154478467931e+001,-9.78130233133816e+001
8.39459986519474e+003,-2.93474552952455e+001,-9.76624570664436e+001
8.47227414140674e+003,-2.91818833323871e+001,-9.75169332477268e+001
8.55066712884762e+003,-2.90186446330081e+001,-9.73761967391455e+001
8.62978547767050e+003,-2.88576560691467e+001,-9.72400093411200e+001
8.70963589956161e+003,-2.86988384535663e+001,-9.71081484022268e+001
8.79022516830965e+003,-2.85421163020199e+001,-9.69804055791011e+001
8.87156012038043e+003,-2.83874176127328e+001,-9.68565857124568e+001
8.95364765549676e+003,-2.82346736616708e+001,-9.67365058068082e+001
9.03649473722385e+003,-2.80838188123011e+001,-9.66199941029627e+001
9.12010839355994e+003,-2.79347903386626e+001,-9.65068892336417e+001
9.20449571753256e+003,-2.77875282606751e+001,-9.63970394537117e+001
9.28966386780022e+003,-2.76419751907095e+001,-9.62903019374837e+001
9.37562006925967e+003,-2.74980761905296e+001,-9.61865421363951e+001
9.46237161365880e+003,-2.73557786377938e+001,-9.60856331911333e+001
9.54992586021524e+003,-2.72150321013769e+001,-9.59874553929187e+001
9.63829023624060e+003,-2.70757882248358e+001,-9.58918956892372e+001
9.72747223777055e+003,-2.69380006174011e+001,-9.57988472298195e+001
9.81747943020075e+003,-2.68016247519293e+001,-9.57082089491127e+001
9.90831944892859e+003,-2.66666178692995e+001,-9.56198851818794e+001
1.00000000000009e+004,-2.65329388887789e+001,-9.55337853089105e+001
1.00925288607678e+004,-2.64005483239232e+001,-9.54498234301463e+001
1.01859138805421e+004,-2.62694082036136e+001,-9.53679180627718e+001
1.02801629812657e+004,-2.61394819978631e+001,-9.52879918620966e+001
1.03752841581811e+004,-2.60107345480559e+001,-9.52099713632449e+001
1.04712854805100e+004,-2.58831320013100e+001,-9.51337867418750e+001
1.05681750921376e+004,-2.57566417486769e+001,-9.50593715923169e+001
1.06659612123036e+004,-2.56312323669175e+001,-9.49866627216719e+001
1.07646521362994e+004,-2.55068735636096e+001,-9.49155999585543e+001
1.08642562361717e+004,-2.53835361253641e+001,-9.48461259752793e+001
1.09647819614329e+004,-2.52611918689445e+001,-9.47781861224095e+001
1.10662378397777e+004,-2.51398135950961e+001,-9.47117282746724e+001
1.11686324778067e+004,-2.50193750449107e+001,-9.46467026873505e+001
1.12719745617562e+004,-2.48998508585619e+001,-9.45830618623262e+001
1.13762728582354e+004,-2.47812165362597e+001,-9.45207604230322e+001
1.14815362149699e+004,-2.46634484012837e+001,-9.44597549976293e+001
1.15877735615523e+004,-2.45465235649658e+001,-9.44000041097863e+001
1.16949939101998e+004,-2.44304198934993e+001,-9.43414680764939e+001
1.18032063565184e+004,-2.43151159764638e+001,-9.42841089123908e+001
1.19124200802749e+004,-2.42005910969606e+001,-9.42278902401240e+001
1.20226443461753e+004,-2.40868252032617e+001,-9.41727772063049e+001
1.21338885046509e+004,-2.39737988818808e+001,-9.41187364026599e+001
1.22461619926516e+004,-2.38614933319844e+001,-9.40657357920051e+001
1.23594743344463e+004,-2.37498903410613e+001,-9.40137446387038e+001
1.24738351424306e+004,-2.36389722617796e+001,-9.39627334432973e+001
1.25892541179429e+004,-2.35287219899619e+001,-9.39126738810168e+001
1.27057410520866e+004,-2.34191229436145e+001,-9.38635387439138e+001
1.28233058265614e+004,-2.33101590429515e+001,-9.38153018863617e+001
1.29419584145011e+004,-2.32018146913577e+001,-9.37679381737032e+001
1.30617088813197e+004,-2.30940747572376e+001,-9.37214234338340e+001
1.31825673855653e+004,-2.29869245567027e+001,-9.36757344115293e+001
1.33045441797822e+004,-2.28803498370501e+001,-9.36308487253336e+001
1.34276496113799e+004,-2.27743367609903e+001,-9.35867448268488e+001
1.35518941235117e+004,-2.26688718915836e+001,-9.35434019622659e+001
1.36772882559598e+004,-2.25639421778474e+001,-9.35008001359985e+001
1.38038426460302e+004,-2.24595349409987e+001,-9.34589200762844e+001
1.39315680294544e+004,-2.23556378612994e+001,-9.34177432026343e+001
1.40604752413005e+004,-2.22522389654716e+001,-9.33772515950124e+001
1.41905752168923e+004,-2.21493266146548e+001,-9.33374279646412e+001
1.43218789927368e+004,-2.20468894928769e+001,-9.32982556263350e+001
1.44543977074607e+004,-2.19449165960130e+001,-9.32597184722663e+001
1.45881426027549e+004,-2.18433972212069e+001,-9.32218009470821e+001
1.47231250243286e+004,-2.17423209567330e+001,-9.31844880242885e+001
1.48593564228715e+004,-2.16416776722768e+001,-9.31477651838300e+001
1.49968483550252e+004,-2.15414575096123e+001,-9.31116183907929e+001
1.51356124843635e+004,-2.14416508736592e+001,-9.30760340751685e+001
1.52756605823822e+004,-2.13422484238986e+001,-9.30409991126151e+001
1.54170045294971e+004,-2.12432410661327e+001,-9.30065008061617e+001
1.55596563160523e+004,-2.11446199445706e+001,-9.29725268688005e+001
1.57036280433370e+004,-2.10463764342255e+001,-9.29390654069181e+001
1.58489319246127e+004,-2.09485021336079e+001,-9.29061049045196e+001
1.59955802861482e+004,-2.08509888577023e+001,-9.28736342082004e+001
1.61435855682664e+004,-2.07538286312129e+001,-9.28416425128266e+001
1.62929603263988e+004,-2.06570136820675e+001,-9.28101193478838e+001
1.64437172321509e+004,-2.05605364351660e+001,-9.27790545644595e+001
1.65958690743772e+004,-2.04643895063647e+001,-9.27484383228249e+001
1.67494287602660e+004,-2.03685656966836e+001,-9.27182610805838e+001
1.69044093164343e+004,-2.02730579867288e+001,-9.26885135813592e+001
1.70608238900329e+004,-2.01778595313188e+001,-9.26591868439896e+001
1.72186857498618e+004,-2.00829636543067e+001,-9.26302721522083e+001
1.73780082874955e+004,-1.99883638435903e+001,-9.26017610447803e+001
1.75388050184193e+004,-1.98940537463002e+001,-9.25736453060749e+001
1.77010895831759e+004,-1.98000271641602e+001,-9.25459169570500e+001
1.78648757485223e+004,-1.97062780490115e+001,-9.25185682466283e+001
1.80301774085975e+004,-1.96128004984944e+001,-9.24915916434467e+001
1.81970085861016e+004,-1.95195887518800e+001,-9.24649798279579e+001
1.83653834334853e+004,-1.94266371860470e+001,-9.24387256848693e+001
1.85353162341499e+004,-1.93339403115966e+001,-9.24128222959012e+001
1.87068214036599e+004,-1.92414927690996e+001,-9.23872629328493e+001
1.88799134909648e+004,-1.91492893254717e+001,-9.23620410509366e+001
1.90546071796344e+004,-1.90573248704699e+001,-9.23371502824406e+001
1.92309172891035e+004,-1.89655944133072e+001,-9.23125844305836e+001
1.94088587759297e+004,-1.88740930793785e+001,-9.22883374636717e+001
1.95884467350618e+004,-1.87828161070962e+001,-9.22644035094739e+001
1.97696964011206e+004,-1.86917588448276e+001,-9.22407768498258e+001
1.99526231496908e+004,-1.86009167479339e+001,-9.22174519154523e+001
2.01372424986259e+004,-1.85102853759038e+001,-9.21944232809949e+001
2.03235701093642e+004,-1.84198603895798e+001,-9.21716856602366e+001
2.05116217882577e+004,-1.83296375484728e+001,-9.21492339015158e+001
2.07014134879125e+004,-1.82396127081624e+001,-9.21270629833180e+001
2.08929613085425e+004,-1.81497818177782e+001,-9.21051680100401e+001
2.10862814993350e+004,-1.80601409175613e+001,-9.20835442079186e+001
2.12813904598292e+004,-1.79706861365006e+001,-9.20621869211133e+001
2.14783047413075e+004,-1.78814136900431e+001,-9.20410916079418e+001
2.16770410481991e+004,-1.77923198778739e+001,-9.20202538372557e+001
2.18776162394977e+004,-1.77034010817642e+001,-9.19996692849551e+001
2.20800473301912e+004,-1.76146537634856e+001,-9.19793337306322e+001
2.22843514927053e+004,-1.75260744627855e+001,-9.19592430543421e+001
2.24905460583601e+004,-1.74376597954253e+001,-9.19393932334912e+001
2.26986485188405e+004,-1.73494064512756e+001,-9.19197803398423e+001
2.29086765276800e+004,-1.72613111924687e+001,-9.19004005366286e+001
2.31206479017583e+004,-1.71733708516051e+001,-9.18812500757726e+001
2.33345806228124e+004,-1.70855823300130e+001,-9.18623252952071e+001
2.35504928389625e+004,-1.69979425960583e+001,-9.18436226162913e+001
2.37684028662512e+004,-1.69104486835034e+001,-9.18251385413210e+001
2.39883291901973e+004,-1.68230976899134e+001,-9.18068696511262e+001
2.42102904673642e+004,-1.67358867751081e+001,-9.17888126027552e+001
2.44343055269422e+004,-1.66488131596582e+001,-9.17709641272396e+001
2.46603933723459e+004,-1.65618741234235e+001,-9.17533210274379e+001
2.48885731828264e+004,-1.64750670041327e+001,-9.17358801759544e+001
2.51188643150984e+004,-1.63883891960032e+001,-9.17186385131305e+001
2.53512863049817e+004,-1.63018381483990e+001,-9.17015930451050e+001
2.55858588690591e+004,-1.62154113645258e+001,-9.16847408419415e+001
2.58226019063486e+004,-1.61291064001623e+001,-9.16680790358193e+001
2.60615354999916e+004,-1.60429208624262e+001,-9.16516048192862e+001
2.63026799189565e+004,-1.59568524085737e+001,-9.16353154435700e+001
2.65460556197581e+004,-1.58708987448318e+001,-9.16192082169472e+001
2.67916832481931e+004,-1.57850576252619e+001,-9.16032805031662e+001
2.70395836410912e+004,-1.56993268506546e+001,-9.15875297199227e+001
2.72897778280832e+004,-1.56137042674527e+001,-9.15719533373861e+001
2.75422870333845e+004,-1.55281877667042e+001,-9.15565488767742e+001
2.77971326775957e+004,-1.54427752830423e+001,-9.15413139089744e+001
2.80543363795200e+004,-1.53574647936925e+001,-9.15262460532107e+001
2.83139199579967e+004,-1.52722543175053e+001,-9.15113429757533e+001
2.85759054337524e+004,-1.51871419140151e+001,-9.14966023886700e+001
2.88403150312690e+004,-1.51021256825220e+001,-9.14820220486180e+001
2.91071711806691e+004,-1.50172037611990e+001,-9.14675997556744e+001
2.93764965196183e+004,-1.49323743262208e+001,-9.14533333522033e+001
2.96483138952465e+004,-1.48476355909157e+001,-9.14392207217602e+001
2.99226463660850e+004,-1.47629858049388e+001,-9.14252597880292e+001
3.01995172040233e+004,-1.46784232534660e+001,-9.14114485137948e+001
3.04789498962830e+004,-1.45939462564090e+001,-9.13977848999457e+001
3.07609681474103e+004,-1.45095531676491e+001,-9.13842669845091e+001
3.10455958812868e+004,-1.44252423742910e+001,-9.13708928417153e+001
3.13328572431591e+004,-1.43410122959344e+001,-9.13576605810909e+001
3.16227766016871e+004,-1.42568613839646e+001,-9.13445683465797e+001
3.19153785510109e+004,-1.41727881208599e+001,-9.13316143156913e+001
3.22106879128377e+004,-1.40887910195163e+001,-9.13187966986739e+001
3.25087297385468e+004,-1.40048686225884e+001,-9.13061137377139e+001
3.28095293113153e+004,-1.39210195018470e+001,-9.12935637061586e+001
3.31131121482626e+004,-1.38372422575521e+001,-9.12811449077620e+001
3.34195040026149e+004,-1.37535355178402e+001,-9.12688556759541e+001
3.37287308658904e+004,-1.36698979381281e+001,-9.12566943731306e+001
3.40408189701037e+004,-1.35863282005292e+001,-9.12446593899650e+001
3.43557947899911e+004,-1.35028250132849e+001,-9.12327491447395e+001
3.46736850452568e+004,-1.34193871102089e+001,-9.12209620826966e+001
3.49945167028394e+004,-1.33360132501457e+001,-9.12092966754092e+001
3.53183169791994e+004,-1.32527022164400e+001,-9.11977514201687e+001
3.56451133426282e+004,-1.31694528164210e+001,-9.11863248393913e+001
3.59749335155780e+004,-1.30862638808965e+001,-9.11750154800413e+001
3.63078054770140e+004,-1.30031342636605e+001,-9.11638219130701e+001
3.66437574647872e+004,-1.29200628410114e+001,-9.11527427328727e+001
3.69828179780306e+004,-1.28370485112817e+001,-9.11417765567580e+001
3.73250157795760e+004,-1.27540901943783e+001,-9.11309220244353e+001
3.76703798983949e+004,-1.26711868313338e+001,-9.11201777975145e+001
3.80189396320602e+004,-1.25883373838678e+001,-9.11095425590208e+001
3.83707245492320e+004,-1.25055408339581e+001,-9.10990150129225e+001
3.87257644921659e+004,-1.24227961834221e+001,-9.10885938836721e+001
3.90840895792444e+004,-1.23401024535075e+001,-9.10782779157601e+001
3.94457302075321e+004,-1.22574586844921e+001,-9.10680658732812e+001
3.98107170553540e+004,-1.21748639352929e+001,-9.10579565395118e+001
4.01790810848983e+004,-1.20923172830840e+001,-9.10479487164999e+001
4.05508535448427e+004,-1.20098178229228e+001,-9.10380412246655e+001
4.09260659730055e+004,-1.19273646673845e+001,-9.10282329024118e+001
4.13047501990206e+004,-1.18449569462055e+001,-9.10185226057471e+001
4.16869383470380e+004,-1.17625938059340e+001,-9.10089092079170e+001
4.20726628384489e+004,-1.16802744095881e+001,-9.09993915990458e+001
4.24619563946359e+004,-1.15979979363227e+001,-9.09899686857879e+001
4.28548520397486e+004,-1.15157635811021e+001,-9.09806393909883e+001
4.32513831035055e+004,-1.14335705543811e+001,-9.09714026533520e+001
4.36515832240213e+004,-1.13514180817925e+001,-9.09622574271222e+001
4.40554863506601e+004,-1.12693054038416e+001,-9.09532026817663e+001
4.44631267469157e+004,-1.11872317756070e+001,-9.09442374016710e+001
4.48745389933181e+004,-1.11051964664484e+001,-9.09353605858448e+001
4.52897579903670e+004,-1.10231987597205e+001,-9.09265712476276e+001
4.57088189614924e+004,-1.09412379524930e+001,-9.09178684144089e+001
4.61317574560429e+004,-1.08593133552766e+001,-9.09092511273520e+001
4.65586093523009e+004,-1.07774242917553e+001,-9.09007184411263e+001
4.69894108605266e+004,-1.06955700985240e+001,-9.08922694236455e+001
4.74241985260296e+004,-1.06137501248315e+001,-9.08839031558125e+001
4.78630092322690e+004,-1.05319637323300e+001,-9.08756187312715e+001
4.83058802039825e+004,-1.04502102948286e+001,-9.08674152561651e+001
4.87528490103439e+004,-1.03684891980531e+001,-9.08592918488984e+001
4.92039535681505e+004,-1.02867998394101e+001,-9.08512476399080e+001
4.96592321450390e+004,-1.02051416277570e+001,-9.08432817714378e+001
5.01187233627327e+004,-1.01235139831757e+001,-9.08353933973194e+001
5.05824662003169e+004,-1.00419163367519e+001,-9.08275816827580e+001
5.10504999975462e+004,-9.96034813035881e+000,-9.08198458041240e+001
5.15228644581813e+004,-9.87880881644537e+000,-9.08121849487488e+001
5.19995996533573e+004,-9.79729785782873e+000,-9.08045983147263e+001
5.24807460249830e+004,-9.71581472749128e+000,-9.07970851107187e+001
5.29663443891716e+004,-9.63435890838183e+000,-9.07896445557669e+001
5.34564359397030e+004,-9.55292989322085e+000,-9.07822758791059e+001
5.39510622515187e+004,-9.47152718430979e+000,-9.07749783199837e+001
5.44502652842481e+004,-9.39015029334441e+000,-9.07677511274851e+001
5.49540873857685e+004,-9.30879874123178e+000,-9.07605935603598e+001
5.54625712957972e+004,-9.22747205791124e+000,-9.07535048868534e+001
5.59757601495172e+004,-9.14616978217887e+000,-9.07464843845437e+001
5.64936974812365e+004,-9.06489146151571e+000,-9.07395313401799e+001
5.70164272280811e+004,-8.98363665191935e+000,-9.07326450495255e+001
5.75439937337221e+004,-8.90240491773910e+000,-9.07258248172052e+001
5.80764417521377e+004,-8.82119583151436e+000,-9.07190699565552e+001
5.86138164514094e+004,-8.74000897381643e+000,-9.07123797894762e+001
5.91561634175540e+004,-8.65884393309344e+000,-9.07057536462909e+001
5.97035286583903e+004,-8.57770030551843e+000,-9.06991908656037e+001
6.02559586074425e+004,-8.49657769484056e+000,-9.06926907941636e+001
6.08135001278786e+004,-8.41547571223927e+000,-9.06862527867309e+001
6.13762005164863e+004,-8.33439397618140e+000,-9.06798762059461e+001
6.19441075076851e+004,-8.25333211228117e+000,-9.06735604222020e+001
6.25172692775756e+004,-8.17228975316300e+000,-9.06673048135180e+001
6.30957344480264e+004,-8.09126653832710e+000,-9.06611087654185e+001
6.36795520907987e+004,-8.01026211401767e+000,-9.06549716708123e+001
6.42687717317092e+004,-7.92927613309382e+000,-9.06488929298759e+001
6.48634433548311e+004,-7.84830825490306e+000,-9.06428719499383e+001
6.54636174067348e+004,-7.76735814515723e+000,-9.06369081453689e+001
6.60693448007670e+004,-7.68642547581103e+000,-9.06310009374676e+001
6.66806769213697e+004,-7.60550992494287e+000,-9.06251497543574e+001
6.72976656284394e+004,-7.52461117663807e+000,-9.06193540308784e+001
6.79203632617261e+004,-7.44372892087451e+000,-9.06136132084855e+001
6.85488226452739e+004,-7.36286285341035e+000,-9.06079267351466e+001
6.91830970919015e+004,-7.28201267567415e+000,-9.06022940652443e+001
6.98232404077250e+004,-7.20117809465705e+000,-9.05967146594786e+001
7.04693068967227e+004,-7.12035882280710e+000,-9.05911879847723e+001
7.11213513653410e+004,-7.03955457792568e+000,-9.05857135141777e+001
7.17794291271443e+004,-6.95876508306597e+000,-9.05802907267858e+001
7.24435960075072e+004,-6.87799006643340e+000,-9.05749191076368e+001
7.31139083483500e+004,-6.79722926128801e+000,-9.05695981476329e+001
7.37904230129185e+004,-6.71648240584882e+000,-9.05643273434521e+001
7.44731973906074e+004,-6.63574924319999e+000,-9.05591061974648e+001
7.51622894018291e+004,-6.55502952119883e+000,-9.05539342176509e+001
7.58577575029270e+004,-6.47432299238563e+000,-9.05488109175193e+001
7.65596606911344e+004,-6.39362941389523e+000,-9.05437358160286e+001
7.72680585095790e+004,-6.31294854737032e+000,-9.05387084375096e+001
7.79830110523348e+004,-6.23228015887641e+000,-9.05337283115889e+001
7.87045789695189e+004,-6.15162401881847e+000,-9.05287949731145e+001
7.94328234724372e+004,-6.07097990185919e+000,-9.05239079620823e+001
8.01678063387771e+004,-5.99034758683884e+000,-9.05190668235645e+001
8.09095899178475e+004,-5.90972685669659e+000,-9.05142711076387e+001
8.16582371358686e+004,-5.82911749839351e+000,-9.05095203693191e+001
8.24138115013097e+004,-5.74851930283691e+000,-9.05048141684883e+001
8.31763771102766e+004,-5.66793206480624e+000,-9.05001520698311e+001
8.39459986519494e+004,-5.58735558288035e+000,-9.04955336427686e+001
8.47227414140694e+004,-5.50678965936620e+000,-9.04909584613942e+001
8.55066712884782e+004,-5.42623410022897e+000,-9.04864261044108e+001
8.62978547767070e+004,-5.34568871502338e+000,-9.04819361550687e+001
8.70963589956181e+004,-5.26515331682651e+000,-9.04774882011047e+001
8.79022516830986e+004,-5.18462772217178e+000,-9.04730818346831e+001
8.87156012038063e+004,-5.10411175098423e+000,-9.04687166523361e+001
8.95364765549697e+004,-5.02360522651711e+000,-9.04643922549073e+001
9.03649473722406e+004,-4.94310797528953e+000,-9.04601082474943e+001
